ID	# PATHWAYS CONTAINING	AVG. DIFF. EXP. CASES	DEGREE
CCDC33	0	0	19
EMILIN2	0	0	1
EMILIN1	0	0	3
RALGDS	0	0	16
MPDZ	0	0	6
MAGI2	0	0	2
MAGI1	0	0	16
NCKAP5L	0	0	1
ASCC1	0	0	4
ASCC2	0	0	35
UGT1A1	0	0	1
CCDC59	0	0	7
MAGI3	0	0	4
HAUS7	0	0	1
HAUS1	0	0	1
GABRG2	0	0	2
HAUS2	0	0	1
POLR1A	0	0	16
NOS1AP	0	0	8
POLR1B	0	0	4
POLR1C	0	0	11
POLR1D	0	0	5
POLR1E	0	0	11
CCDC67	0	0	2
BLZF1	0	0	5
NCKAP5	0	0	1
TSSC4	0	0	1
CCDC47	0	0	4
NCKAP1	0	0	5
TSSC1	0	0	2
PLG	0	0	19
PLN	0	0	4
POLR2A	0	0	87
POLR2B	0	0	30
ADAMTS1	0	0	3
POLR2C	0	0	28
FIP1L1	0	0	1
POLR2D	0	0	14
POLR2E	1	0	30
CCDC53	0	0	14
POLR2F	0	0	13
POLR2G	0	0	22
Ccl3	0	0	1
POLR2H	0	0	21
FLAD1	0	0	2
Ccl2	0	0	1
POLR2I	0	0	6
POLR2J	0	0	31
CCDC50	0	0	2
POLR2K	0	0	9
POLR2L	0	0	14
IDH3A	0	0	2
MLXIP	0	0	2
sox3	0	0	1
AMFR	0	0	25
SEPP1	0	0	1
YDL160C-A	0	0	6
PML	0	0	60
ZW10	0	0	5
Crebbp	0	0	1
AZGP1	0	0	1
RAD51L1	0	0	4
RAD51L3	0	0	7
KATNAL1	0	0	1
SUCLG2	0	0	3
NBL1	0	0	2
Chek1	0	0	2
CBLC	0	0	10
CBLB	0	0	18
CSN3	0	0	4
CSN2	0	0	6
NSL1	0	0	3
PNN	0	0	14
PNP	0	0	6
MAGOH	0	0	3
FRAT1	0	0	1
MAGEA2	0	0	2
MAGEA3	0	0	1
MAGEA1	0	0	5
DENR	0	0	1
MAGEA6	0	0	11
MAGEA4	0	0	4
ZRANB2	0	0	5
ZRANB1	0	0	22
Ank2	0	0	1
TOPORS	0	0	14
POR	0	0	4
RNPS1	0	0	64
MAGEB4	0	0	1
MAGEB2	0	0	18
Foxl1	1	0	1
TDGF1	0	0	6
MAGED1	0	0	41
MAGED2	0	0	4
PPL	0	0	7
DCUN1D1	0	0	9
ZNHIT3	0	0	8
ZNHIT2	0	0	1
RNY1	0	0	1
Foxm1	0	0	1
TRPM7	0	0	6
PTGES2	0	0	1
PTGES3	0	0	11
TUBB	0	0	17
UBL4A	0	0	12
SNAP91	0	0	1
ITFG2	0	0	1
DERA	0	0	1
CLDN12	0	0	1
NBP2	0	0	1
KBTBD6	0	0	3
UGDH	0	0	1
KBTBD7	0	0	30
NHP2L1	0	0	8
MPND	0	0	2
DET1	0	0	5
PRL	0	0	2
UGCG	0	0	2
PPRC1	0	0	3
PRX	0	0	3
VENTX	0	0	3
SLC22A11	0	0	1
SLC22A12	0	0	1
Cct4	0	0	1
CBR3	0	0	3
MPP3	0	0	10
Cct3	0	0	1
PSD	0	0	1
CBR1	0	0	6
MPP5	0	0	3
Cdc42ep2	0	0	1
METTL1	0	0	1
MPP1	0	0	4
Cdc42ep4	0	0	1
Stk35	0	0	3
MPP6	0	0	15
COX4NB	0	0	1
MPP7	0	0	1
SLC22A24	0	0	1
HNRNPH1	0	0	31
XPOT	0	0	5
HNRNPH2	0	0	3
NBR1	0	0	5
SAA2	0	1,00	1
HNRNPH3	0	0	12
SAA1	0	1,00	1
TSSK2	0	0	1
Foxp2	0	0	1
MAGEH1	0	0	4
ROBO4	0	0	1
C1QA	0	0	5
PTH	0	0	5
CSTB	0	1,00	4
CSTA	0	0	9
IFNA2	0	0	1
IFNA1	0	0	1
PTN	1	0	74
SRA1	0	0	7
ROBO1	0	0	2
PTS	0	0	3
ROBO2	0	0	1
CST5	0	0	1
XPO1	1	0	36
CST3	0	0	3
XPO5	0	0	11
XPO4	0	0	2
XPO7	0	0	5
XPO6	0	0	9
HRAS	0	0	37
Cct8	0	0	1
TBC1D10A	0	0	1
Cct7	0	0	1
Cct5	0	0	1
LMO2	0	0	18
KLHDC3	0	0	1
TUFM	0	0	3
LMO1	0	0	4
GUCY1A2	0	0	9
KLHDC5	0	0	5
PHYH	0	0	7
SLC31A2	0	0	3
LMO4	0	0	5
WNT5A	0	0	1
WNT5B	0	0	1
KLHDC2	0	0	4
LMO3	0	0	16
TRPV4	0	0	9
TRPV1	0	0	4
CWC15	0	0	1
LMO7	0	0	1
LOC10431	0	0	4
FAM161A	0	0	1
TRPV5	0	0	3
TRPV6	0	0	2
CHMP4C	0	0	2
CDK2AP1	0	0	5
CHMP4B	0	0	2
Trp53	0	0	9
CHMP4A	0	0	2
KLHDC9	0	0	1
ALDH16A1	0	0	2
CHRNA1	0	0	4
CHRNA4	0	0	1
KDM1A	0	0	25
KDM1B	0	0	1
ATF6B	0	0	3
SAA4	0	0	1
HAAO	0	0	1
CHRNA7	0	0	2
MRFAP1	0	0	3
CWC25	0	0	1
PVR	0	0	5
AMOT	0	0	23
TBRG4	1	0	2
LMNA	0	0	18
NT5E	0	0	1
Sqstm1	0	0	7
CWC21	0	0	1
TWISTNB	0	0	1
HRD1	0	0	2
NLRP3	0	0	1
NLRP4	0	0	1
DYT10	0	0	7
NLRP1	0	0	4
GPBP1L1	0	0	3
BPTF	0	0	7
IDH1	0	0	1
WNT3A	0	0	1
MPST	0	0	1
TRPT1	0	0	1
Ripk2	0	0	2
CAPRIN1	0	0	4
CHMP2B	0	0	3
CHMP2A	0	0	2
NMUR2	0	0	2
CASQ2	0	0	1
NMUR1	0	0	2
XAGE2	0	0	1
AMPH	0	0	15
SAE1	0	0	11
PNLIP	0	0	1
WNT2B	0	0	1
GUCY1B3	0	0	3
PXN	0	0	48
CABP5	0	0	2
CABP4	0	0	1
CABP1	0	0	7
CABP2	0	0	3
CLSPN	0	0	15
COL4A3BP	0	0	6
CHMP1B	0	0	2
CHMP1A	0	0	4
HADH	0	0	1
Ltbp1	0	0	1
KDM4A	0	0	5
CBX8	0	0	11
CBX7	0	0	9
KDM4C	0	0	2
SRGN	0	0	2
CBX6	0	0	1
CBX5	1	0	42
CBX4	0	0	14
CBX3	0	0	25
CBX2	0	0	6
CBX1	0	0	22
SEPT1	0	0	2
SEPT2	0	0	6
SEPT5	0	0	6
SEPT6	0	0	5
SEPT3	0	0	1
PYY	0	0	1
SAFB	0	0	13
SEPT4	0	0	1
RBMS1	0	0	1
FAM84B	0	0	1
RBMS2	0	0	1
PAPPA2	0	0	1
BMPR1A	0	0	15
KDM5A	0	0	10
BMPR1B	0	0	55
KDM5B	0	0	38
KDM5C	0	0	15
PZP	0	0	3
LOC729991-MEF2B	0	0	2
CBY1	0	0	1
TRPS1	0	0	1
NR2C1	0	0	5
NR2C2	0	0	6
KRT33B	0	0	7
CASP8	1	0	51
FAM83G	0	0	1
Naa20	0	0	4
CASP9	0	0	17
SNAPC2	0	0	2
CASP6	0	0	5
SNAPC3	0	0	2
CASP7	0	0	10
HRH3	0	0	1
CASP4	0	0	28
SNAPC4	0	0	7
FAM164C	0	0	4
KRT33A	0	0	2
SNAPC5	0	0	6
CASP5	0	0	1
CASP2	0	0	17
CASP3	1	0	30
SNAPC1	0	0	8
CASP1	0	0	13
KDM6A	0	0	13
KLHDC10	0	0	4
TCF7L2	0	0	5
KDM2A	0	0	2
TCF7L1	0	0	2
KDM2B	0	0	6
Gphn	0	0	1
Rbm39	0	0	1
PFDN1	0	0	15
PFDN2	0	0	7
FAM86C	0	0	1
FAM86A	0	0	1
PFDN4	0	0	3
Senp2	0	0	3
PFDN5	0	0	4
PFDN6	0	0	6
VAC14	0	0	3
KDM3A	0	0	2
KDM3B	0	0	1
YBX1	0	0	19
THBS1	0	0	22
THBS2	0	0	2
SEPT9	0	0	6
FLCN	0	0	2
GNA15	0	0	3
SPRED3	0	0	1
SEPT7	0	0	4
SPRED2	0	0	2
SEPT8	0	0	2
SPRED1	0	0	2
GNA11	0	0	4
GNA12	0	0	20
GNA13	0	0	23
BPY2	0	0	2
NRCAM	0	1,00	2
FUN26	0	0	1
CADM1	0	0	2
ZNF281	0	0	1
DICER1	0	0	9
EID1	0	0	3
RUFY2	0	0	1
EID2	0	0	3
spi1	0	0	1
RUFY1	0	0	1
EID3	0	0	1
PSMC6	0	0	15
PSMC4	0	0	21
PSMC5	0	0	23
PSMC2	0	0	23
PSMC3	0	0	18
RUFY3	0	0	1
PSMC1	0	0	20
IDO1	0	0	1
ZNF277	0	0	4
ZNF276	0	0	1
CHIC2	0	0	8
ZNF273	0	0	1
ced-3	0	0	2
Fkbp1b	0	0	2
Fkbp1a	0	0	2
CLDN3	0	0	3
CLDN2	0	0	2
CLDN1	0	0	6
PSMD9	0	0	3
KIAA1328	0	0	1
PSMD7	0	0	26
PPP4R1	0	0	2
PPP4R2	0	0	6
PSMD8	0	0	4
PSMD5	0	0	8
TMEM66	0	0	1
UGP2	0	0	2
PPP4R4	0	0	1
PSMD6	0	0	27
UGP1	0	0	1
PSMD3	0	0	12
PSMD4	0	0	25
PSMD1	0	0	15
PSMD2	0	0	26
KLF11	0	0	3
KLF12	0	0	1
KLF13	0	0	5
ZBTB7A	0	0	12
ZNF263	0	0	11
ABCA1	0	0	9
ABCA4	0	0	1
KLF10	0	0	2
Skap2	0	0	1
HRNR	0	0	3
KLF15	0	0	1
FLI1	0	0	7
KLF16	0	0	1
SETMAR	0	0	2
ABTB2	0	0	5
FERMT2	0	0	1
MRPL10	0	0	1
EIF5	0	0	3
EIF6	0	0	45
FAM135B	0	0	1
SAM2	0	0	1
Cep63	0	0	4
TDP2	0	0	10
TDP1	0	0	1
PSME2	0	0	1
PSME3	0	0	22
PSME1	0	0	9
ZNF259	0	0	3
EZH1	0	0	5
EZH2	0	0	33
MCPH1	0	0	16
FERMT3	0	0	1
ZBTB8A	0	0	17
TTYH3	0	0	2
ZNF251	0	0	2
HHLA3	0	0	1
TTYH2	0	0	3
ZNF250	0	0	14
MRPL17	0	0	1
COPS7B	0	0	5
COPS7A	0	0	12
MRPL13	0	0	1
KIAA0020	0	0	1
MRPL20	0	0	8
FAM134A	0	0	2
DIMT1L	0	0	2
KCNMB1	0	0	2
TDO2	0	0	1
Cep72	0	0	8
Stxbp1	0	0	1
FASTK	0	0	4
Cep70	0	0	15
HESX1	0	0	1
PSMF1	0	0	14
ZBTB7B	0	0	2
SS18	0	0	5
SRP9	0	0	1
LYPLA2	0	0	3
USP9X	0	0	8
USP9Y	0	0	1
Terc	0	0	1
OFD1	0	0	7
MRPL28	0	0	2
TMEM43	0	0	1
TMCO3	0	0	1
MRPL23	0	0	1
PIGC	0	0	2
TMCO6	0	0	1
TMEM33	0	0	5
PIGA	0	0	3
HAP1	0	0	42
PIGK	0	0	5
ZNF239	0	0	1
TUT1	0	0	5
ZNF238	0	0	2
PIGH	0	0	2
Cenpf	0	0	3
Mecp2	0	0	1
ZNF232	0	0	3
FLII	0	0	6
MRPL39	0	0	3
KIAA1377	0	0	63
IQGAP1	0	0	15
MRPL37	0	0	1
LRRC7	0	0	5
IQGAP2	0	0	6
MRPL38	0	0	3
CTCF	0	0	6
LRRC1	0	0	6
KIAA1370	0	0	1
MRPL42	0	0	2
TRMT112	0	0	1
MRPL43	0	0	2
ATXN3	0	0	11
MRPL40	0	0	1
ATXN2	0	0	3
ATXN7	0	0	14
PACSIN3	0	0	21
Pbk	0	0	1
CTLA4	0	0	9
ATXN1	0	0	10
ZNF226	0	0	2
PACSIN1	0	0	31
ZNF224	0	0	1
CTBS	0	0	1
PACSIN2	0	0	18
MEF2A	0	0	14
MEF2D	1	0	17
DFFB	0	0	3
MEF2C	0	0	17
DFFA	0	0	12
Nde1	0	0	1
TMEM62	0	0	2
Ppard	0	0	1
MRPL48	0	0	1
MRPL49	0	0	1
MRPL44	0	0	5
Pparg	0	0	3
MRPL45	0	0	2
PSMA6	0	0	11
MRPL53	0	0	2
PSMA7	0	0	9
FABP3	0	0	2
CCC2	0	0	1
PSMA4	0	0	8
FABP4	0	0	5
MRPL51	0	0	1
SPSB1	0	0	2
FABP5	0	0	2
PSMA5	0	0	3
Ppara	0	0	4
PSMA2	0	0	8
PSMA3	0	0	16
PSMA1	0	0	18
FABP9	0	0	1
ROP2	0	0	1
ZNF217	0	0	7
GOPC	0	0	10
ZNF212	0	0	2
FABP1	0	0	2
SRPX	0	0	2
PIGT	0	0	2
PIGS	0	0	1
PIGP	0	0	3
NCAN	0	0	5
F13A1	0	0	3
PIGR	0	0	2
SRPR	0	0	1
COL11A2	0	0	1
PIGQ	0	0	4
EFCAB6	0	0	4
BTAF1	0	0	4
PSMB7	0	0	1
PSMB8	0	0	1
TMEM49	0	0	1
PSMB5	0	0	7
Mras	0	0	1
PSMB6	0	0	3
PSMB3	0	0	5
PSMB4	0	0	2
RABGEF1	0	0	6
PSMB1	0	0	10
PSMB2	0	0	1
ZNF207	0	0	2
ZNF205	0	0	4
ZNF202	0	0	2
PTPN1	0	0	18
ZNF200	0	0	1
PTPN2	0	0	4
Rb1cc1	0	0	2
ZBTB17	0	0	8
ZBTB16	2	0	76
Rps7	0	0	1
SARS	0	0	4
Ctnna2	0	0	1
SAS3	0	0	1
Ctnnb1	0	0	6
NTG2	0	0	1
HAT1	0	0	4
PTPN9	0	0	1
PTPN7	0	0	2
ROR2	0	0	2
DYDC2	0	0	1
NCF1	0	0	15
DYDC1	0	0	4
SQSTM1	0	0	46
PTPN5	0	0	3
PTPN6	0	0	52
PTPN3	0	0	3
PTPN4	0	0	8
OSBP2	0	0	1
FAM59A	0	0	1
ZBTB25	0	0	10
SRRT	0	0	5
ANKRD36BP1	0	0	3
ZBTB22	0	0	3
ZBTB24	0	0	2
ZBTB20	0	0	2
TSEN2	0	0	4
EIF4ENIF1	0	0	2
CTGF	0	0	2
Cdkl1	0	0	2
NTF3	0	0	3
HAS1	0	0	2
NTF4	0	0	1
FLNA	0	0	34
HARS	0	0	2
FLNB	0	0	12
FLNC	0	0	19
NCDN	0	0	1
Hnrnpa2b1	0	0	1
GOT2	0	0	4
GOT1	0	0	2
RBPMS	0	0	44
spt5	0	0	1
TMEM11	0	0	2
MLXIPL	0	0	1
BIRC5	0	0	17
RAD54L2	0	0	1
BIRC6	0	0	3
Cul5	0	0	2
BIRC7	0	0	6
C9orf78	0	0	1
PIN4	0	0	6
BIRC8	0	0	11
TMEM19	0	0	1
BIRC2	1	0	26
MYCBPAP	0	0	3
PIN1	0	0	48
BIRC3	20	1,00	17
ZNF512B	0	0	2
NCF2	0	0	10
NCF4	0	0	6
Phb	0	0	1
ISG20L2	0	0	1
RORB	0	0	1
FASLG	0	0	28
SAT1	0	0	51
RORA	0	0	5
SAT2	0	0	4
C9orf82	0	0	3
SESN1	0	0	1
SCMH1	0	0	11
Slc1a2	0	0	1
THEM4	0	0	1
SESN2	0	0	1
PIM2	0	0	5
PIM1	0	0	10
Slc1a3	0	0	1
C9orf89	0	0	1
ROS1	0	0	5
C9orf86	0	0	5
HSP90AA2	0	0	9
SRSF2IP	0	0	3
HSP90AA1	0	0	86
PYHIN1	0	0	1
PARD3B	0	0	6
QKI	0	0	2
HAX1	0	0	3
Cdk6	0	0	1
Cdk4	0	0	2
PSMG2	0	0	1
NDUFB9	0	0	7
NDUFB8	0	0	3
RASGRF1	0	0	5
Sin3b	0	0	4
LRRK1	0	0	5
NDUFB6	0	0	1
Sin3a	0	0	12
LRRK2	0	0	2
RASGRF2	0	0	3
HUS1B	0	0	3
NDUFB3	0	0	1
NDUFB1	0	0	2
SAV1	0	0	3
FCHO1	0	0	2
FUNDC2	0	0	9
NDUFA9	0	0	1
NDUFA7	0	0	1
NDUFA6	0	0	3
NDUFA5	0	0	5
ZBTB38	0	0	1
ZBTB33	0	0	5
ZBTB32	0	0	8
Becn1	0	0	1
Actr8	0	0	1
YCK3	0	0	1
Rock1	0	0	2
NCL1	0	0	1
FLT1	0	0	6
USP27X	0	0	1
FLT3	0	0	5
HSP90AB1	0	0	17
ZBTB48	0	0	3
FLT4	0	0	5
CXXC1	0	0	17
ZBTB43	0	0	7
ARRB2	0	0	35
ZBTB45	0	0	1
CXXC5	0	0	1
GANAB	0	0	8
CCL8	0	0	2
ARRB1	0	0	40
CCL7	0	0	5
CCL5	0	0	11
CCL4	0	0	1
C9orf46	0	0	2
CCL3	0	0	3
HMG20B	0	0	12
CCL2	0	0	4
Bak1	0	0	1
HMG20A	0	0	7
NOMO1	0	0	3
NCK1	1	0	45
DIS3L2	0	0	3
Numb	0	0	1
NCK2	0	0	27
ACVR1	0	0	48
SFMBT1	0	0	3
LRRN4	0	0	1
ZFP2	0	0	1
C9orf16	0	0	1
PISD	0	0	2
Atp6v1b2	0	0	1
HIP1R	0	0	1
KIF20A	0	0	4
KIF20B	0	0	2
Arfrp1	0	0	1
SLAMF1	0	0	8
RAMP3	0	0	3
CCNK	0	0	18
KDELR1	0	0	7
KDELR2	0	0	1
CCNH	0	0	16
KEAP1	1	0	39
CCNF	0	0	2
Cpne1	0	0	2
CCNC	0	0	9
NTN1	0	0	2
ITIH2	0	0	2
PARD6G	0	0	4
GDI2P1	0	0	3
NTN4	0	0	2
PARD6A	0	0	9
NCLN	0	0	1
PARD6B	0	0	5
TGOLN2	0	0	1
C9orf25	0	0	2
SLAMF6	0	0	3
SURF2	0	0	1
SURF4	0	0	3
ST8SIA2	0	0	1
TEA1	0	0	1
ANK3	0	0	7
ANK1	0	0	9
CTPS	0	0	1
ANK2	0	0	2
WNK1	1	0	20
WNK2	0	0	2
WNK4	0	0	1
SCN2A	0	0	1
C8orf30A	0	0	10
CCNO	0	0	2
CTR9	0	0	6
THUMPD3	0	0	1
CD1D	0	0	5
EDA2R	0	0	2
CD19	0	0	11
HIVEP2	0	0	5
FAM53C	0	0	2
HIVEP1	0	0	4
SEC61	0	0	1
Tfam	0	0	1
IL12B	0	0	2
A2M	0	0	16
HIVEP3	0	0	2
IL12A	0	0	1
SEC63	0	0	1
CD14	0	0	3
SCN1A	0	0	1
SCN1B	0	0	1
CTSB	0	0	10
CTSA	0	0	2
CCR1	0	0	4
SEC14	0	0	1
SEC13	0	0	9
LEPRE1	0	0	1
HBA1	0	0	4
CSHL1	0	0	2
Tcea1	0	0	1
SUPT3H	0	0	21
PTPRE	0	0	2
NR5A2	0	0	5
ANLN	0	0	1
NCR2	0	0	1
NR5A1	0	0	14
PTPRF	0	0	10
NCR3	0	0	1
PTPRC	0	0	20
PTPRD	0	0	2
SERGEF	0	0	1
PTPRA	1	0	5
PTPRB	0	0	4
NCR1	0	0	2
CD28	0	0	7
Scap	0	0	2
CD27	0	0	6
CD24	0	0	3
CD22	0	0	11
Banp	0	0	1
PTPRU	0	0	1
USPL1	0	0	12
PTPRS	0	0	18
CD40	0	0	25
PTPRR	0	0	3
PTPRO	0	0	1
PTPRM	0	0	2
Tceb3	0	0	1
SSA1	0	0	1
PTPRN	0	0	3
PTPRK	0	0	4
Twf1	0	0	1
CD3G	0	0	1
PTPRJ	0	0	5
CD3E	0	0	10
PTPRG	0	0	4
TOR1AIP2	0	0	5
CD3D	0	0	7
TOR1AIP1	0	0	2
PTPRH	0	0	2
CTSS	0	0	2
CTSK	0	0	2
CTSH	0	0	2
CD38	0	0	1
CTSG	0	0	1
CCR7	0	0	1
CD36	0	0	12
LMCD1	0	0	1
CCR6	0	0	1
CCR5	0	0	12
CTSE	0	0	1
CCR4	0	0	7
CD34	0	0	3
CTSD	0	0	1
CD33	0	0	2
CCR3	0	0	7
CCT4	0	0	16
PDRG1	0	0	4
CCT3	0	0	20
CD53	0	0	3
CCT2	0	0	18
Pak1ip1	0	0	1
RPA2	0	0	49
Dlgap2	0	0	3
METT10D	0	0	1
RPA3	0	0	18
CREG1	0	0	4
Dlgap1	0	0	2
DKKL1	0	0	1
RPA1	0	0	46
STAMBPL1	0	0	9
SPC24	0	0	2
HNRNPUL1	0	0	12
HNRNPUL2	0	0	3
KIF26A	0	0	1
CTTN	0	0	20
NLRP10	0	0	1
KIF26B	0	0	1
RPA4	0	0	6
CD48	0	0	4
CD47	0	0	2
RAMP1	0	0	2
CD46	0	0	10
RAMP2	0	0	1
SPC25	0	0	2
CD44	0	0	20
IL17B	0	0	2
ERRFI1	0	0	3
CD63	0	0	9
Bat3	0	0	1
FAM57A	0	0	1
MIS12	0	0	11
N4BP2L2	0	0	1
CAMKK2	0	0	21
Cox7a2l	0	0	1
SPTLC1	0	0	5
SCML2	0	0	1
RSRC1	0	0	4
Sftpd	0	0	1
EP300	2	0	170
NCS1	0	0	6
CD59	0	0	5
CCT8	0	0	16
CD58	0	0	3
CCT7	0	0	18
CCT5	0	0	29
RUNDC3A	0	0	7
CD74	0	0	1
CD72	0	0	5
ATAD3A	0	0	6
PDAP1	0	0	2
ATAD3B	0	0	5
SUPT7L	0	0	8
GPD1	0	0	1
NUDT9P1	0	0	1
COL5A1	0	0	4
Pebp1	0	0	4
SBDS	0	0	1
IVNS1ABP	0	0	4
DCLRE1C	0	0	1
DCLRE1B	0	0	1
CD86	0	0	1
SUPT6H	0	0	4
CD84	0	0	4
CD82	0	0	16
CD81	0	0	18
SLC1A1	0	0	3
GIMAP1	0	0	1
SLC1A2	0	0	2
GEMIN4	0	0	26
CD80	0	0	2
SLC1A5	0	0	5
SLC1A6	0	0	1
SSE1	0	0	2
HSF1	0	0	27
HSF2	0	0	3
GPC1	0	0	2
PPFIA2	0	0	9
GPC4	0	0	2
HSF4	0	0	1
PPFIA1	0	0	16
GPC3	0	0	1
OSTF1	0	0	4
NDUFV3	0	0	1
NDUFV2	0	0	3
DCLRE1A	0	0	2
PPFIA4	0	0	3
NDUFV1	0	0	1
AASDHPPT	0	0	4
PPFIA3	0	0	6
ZGPAT	0	0	1
SLC30A7	0	0	1
HBG1	0	0	1
DDX58	0	0	9
SLC30A3	0	0	1
CD93	0	0	1
DDX56	0	0	29
Irak2	0	0	2
DDX54	0	0	5
INHBA	0	1,00	4
Rhpn2	0	0	2
C3orf1	0	0	1
ISG15	0	0	15
INHBB	0	0	3
INHBE	0	0	1
SUPT5H	0	0	16
SSH1	0	0	4
SSH2	0	0	2
CREB3	0	0	6
CREB1	0	0	54
H1F0	1	0	2
CD8B	0	0	1
CD8A	0	0	8
GEMIN5	0	0	11
GEMIN6	0	0	6
GEMIN7	1	0	4
CREB5	0	0	1
Gnao1	0	0	1
RASGRP3	0	0	6
PDS5B	0	0	2
PDS5A	0	0	7
RASGRP2	0	0	1
Usp45	0	0	3
RASGRP1	0	0	3
ATRAD51	0	0	2
Actg1	0	0	2
SBF2	0	0	1
rna1	0	0	1
SBF1	0	0	3
CD99	0	0	1
PAICS	0	0	14
DDX39	0	0	7
GALNT5	0	0	1
GALNT4	0	0	1
CCZ1	0	0	1
PJA1	0	0	10
PJA2	0	0	10
NUP50	0	0	6
Usp39	0	0	1
NUP53	0	0	1
NUP54	0	0	8
NDUFS7	0	0	1
NDUFS6	0	0	2
Myocd	0	0	1
ATG4C	0	0	9
ATG4B	0	0	16
SCN4B	0	0	1
NDUFS2	0	0	1
NDUFS1	1	0	2
SCN4A	0	0	1
DDX49	0	0	1
DDX3X	0	0	12
DDX3Y	0	0	2
DDX47	0	0	2
BCL2A1	0	1,00	10
DDX46	0	0	2
DDX41	0	0	2
DDX42	0	0	6
RNU12-2P	0	0	23
YCL042W	0	0	1
RPF2	0	0	4
SIRPB1	0	0	2
tti1	0	0	1
Usp21	0	0	2
KCTD9P2	0	0	1
NUP43	0	0	5
SCN3A	0	0	3
SYMPK	0	0	2
H1FX	0	0	3
WNT1	0	0	4
WNT2	0	0	1
WNT4	0	0	2
DDX18	0	0	1
DDX17	0	0	24
DDX10	0	0	1
LMTK3	0	0	1
DDX11	0	0	2
LMTK2	0	0	3
SPATA2L	0	0	1
FAM131A	0	0	1
SBK1	0	0	4
RPIA	0	0	6
FAM131C	0	0	5
Uts2r	0	0	1
LNX2	0	0	3
cdk1-a	0	0	1
LNX1	0	0	44
CLUAP1	0	0	2
NUP37	0	0	5
FAM50B	0	0	2
SCARB2	0	0	1
DDX27	0	0	5
DCTN2	0	0	10
DDX23	0	0	8
DCTN5	0	0	1
DDX24	0	0	20
DCTN4	0	0	2
DDX21	0	0	9
DCTN1	0	0	17
DDX20	0	0	28
CLCN3	0	0	4
RPGR	0	0	2
CSTF2T	0	0	1
GPHN	0	0	7
SCN5A	0	0	5
TRBV2	0	0	3
SCARB1	0	0	1
ZNF167	0	0	4
ZNF165	0	0	14
UPF3B	0	0	9
Sh3rf1	0	0	1
UPF3A	0	0	14
USP17L2	0	0	4
KIAA1217	0	0	7
GALNS	0	0	1
TEP1	0	0	2
ASF1A	0	0	9
ASF1B	0	0	23
RAN	0	0	36
SSM4	0	0	1
SF3B5	0	0	2
RB1	19	1,00	104
CYFIP2	0	0	8
SF3B3	0	0	15
CYFIP1	0	0	4
SF3B4	0	0	13
TRRAP	0	0	27
NOLC1	0	0	7
RAX	0	0	1
GABPB1	0	0	5
PCMT1	0	0	3
USP17L7	0	0	3
CHST12	0	0	1
GNAT3	0	0	1
DDX26B	0	0	1
GNAT1	0	0	1
CHST15	0	0	1
SF3B1	0	0	27
ZNF148	0	0	3
SF3B2	0	0	14
C4orf42	0	0	1
TIGD4	0	0	1
C4orf41	0	0	4
TSPYL4	0	0	2
TSPYL1	0	0	2
ZNF143	0	0	1
CUBN	0	0	5
TSPYL2	0	0	4
ZNF142	0	0	1
COL25A1	0	0	1
ST13	0	0	5
ST14	0	0	1
TYSND1	0	0	1
GPN1	0	0	37
GPN3	0	0	3
THAP10	0	0	2
C4orf49	0	0	1
HPRT1	0	0	6
HBP1	0	0	6
ZNF137	0	0	2
COTL1P1	0	0	1
ZNF136	0	0	1
OGDH	0	0	4
C4orf43	0	0	2
RPL5	0	0	12
POM121	0	0	14
RPL6	0	0	3
RPL3	0	0	7
RPL4	0	0	4
STMN3	0	0	1
STMN4	0	0	3
RPL9	0	0	3
GPM1	0	0	1
RPL7	0	0	3
CHTF18	0	0	12
RPL8	0	0	7
NUB1	0	0	5
PPP3R1	0	0	4
DSTYK	1	0	13
STMN1	0	0	5
STMN2	0	0	6
IER3	2	1,00	2
BRAP	0	0	3
CCL25	0	0	1
ACD	0	0	4
TCF19	0	0	2
NUDC	0	0	6
ANXA1	0	0	9
ANXA2	0	0	12
CCL23	0	0	1
RDX	0	0	5
ZK1127.9	0	0	1
ANXA3	0	0	4
CCL22	0	0	3
CCL21	0	0	3
SSR3	0	0	4
ANXA5	0	0	6
CCL20	0	1,00	2
TESC	0	0	5
SSR4	0	0	6
ANXA6	0	0	6
TCF12	0	0	9
RAB7L1	0	0	1
KIAA1267	0	0	13
CDC7	0	0	11
BRAF	0	0	15
CDC6	0	0	23
CDC5	0	0	1
CD200R1	0	0	1
ACR	0	0	1
MRAS	0	0	6
TADA2A	0	0	10
TADA2B	0	0	1
Atg16l1	0	0	2
REL	0	0	23
REN	0	0	2
ADA	0	0	4
RPN7	0	0	1
RET	0	0	19
TIMM16	0	0	5
RPN1	0	0	4
RPN2	0	0	7
TIMM13	0	0	7
C11orf68	0	0	2
RAD51AP1	0	0	4
BCLAF1	0	0	2
SFRS15	0	0	1
TERT	1	0	20
SFRS14	0	0	1
pkmyt1	0	0	1
SFRS12	0	0	3
RFK	0	0	2
SSR1	0	0	4
RHPN2	0	0	5
SFRS18	0	0	2
RHPN1	0	0	4
SSR2	0	0	1
SFRS16	0	0	3
BRD4	0	0	18
ZNF101	0	0	2
BRD3	0	0	1
Apc2	0	0	2
SF3A2	0	0	36
BRD2	0	0	5
BRD1	0	0	7
SF3A3	0	0	7
IFNGR1	0	0	4
IFNGR2	0	0	3
